Cusec,Cusec,Censo Total,Votos Totales,Votos Blancos,Votos Nulos,Votos Válidos,Primera fuerza,% PF,Segunda fuerza,% SF,Tercera fuerza,% TF,% PP,% PSOE,% MÁS MADRID,% Cs,% Podemos,% VOX,Izquierda,Derecha,Bloque Gana,PACMA,MÁS MADRID,PSOE,PH,ULEG,Cs,FE de las JONS,PCAS-TC,PUM+J,P-LIB,PP,PCTE,VOX,UPYD,PODEMOS-IU
2807907109,2807907109,1055,800,5,5,795,PP,33.46,PSOE,22.89,Cs,19.25,33.46,22.89,10.57,19.25,3.02,10.06,36.48,62.77,Derecha,0,84,182,0,0,153,0,0,0,1,266,0,80,0,24
2807907110,2807907110,847,602,3,3,599,PP,26.54,Cs,23.04,MÁS MADRID,19.2,26.54,18.86,19.2,23.04,4.51,6.01,42.57,55.59,Derecha,2,115,113,1,0,138,1,1,0,2,159,0,36,1,27
2807907111,2807907111,1080,821,1,0,821,PP,31.79,Cs,21.32,PSOE,20.83,31.79,20.83,11.33,21.32,2.92,10.84,35.08,63.95,Derecha,4,93,171,0,0,175,1,0,0,0,261,1,89,1,24
2807907113,2807907113,1045,784,5,2,782,PP,29.41,Cs,23.53,PSOE,21.1,29.41,21.1,11.51,23.53,4.86,7.8,37.47,60.74,Derecha,6,90,165,0,0,184,1,0,1,0,230,0,61,1,38
2807907114,2807907114,1526,1143,4,2,1141,PP,34.53,Cs,24.54,PSOE,16.39,34.53,16.39,10.6,24.54,2.37,10.78,29.36,69.85,Derecha,4,121,187,0,0,280,0,0,0,0,394,0,123,1,27
2807907115,2807907115,1145,909,1,1,908,PP,33.7,Cs,26.98,PSOE,16.63,33.7,16.63,11.45,26.98,1.1,9.8,29.18,70.48,Derecha,1,104,151,0,0,245,0,0,0,0,306,0,89,1,10
2807907116,2807907116,845,663,4,3,660,PP,35.61,Cs,18.94,VOX,16.06,35.61,13.94,12.88,18.94,1.52,16.06,28.34,70.61,Derecha,1,85,92,0,0,125,1,0,0,0,235,0,106,1,10
2807907117,2807907117,974,623,1,5,618,PP,26.38,PSOE,25.08,Cs,21.68,26.38,25.08,15.37,21.68,4.05,6.96,44.5,55.02,Derecha,1,95,155,0,0,134,0,0,0,0,163,0,43,1,25
2807907118,2807907118,1162,836,8,1,835,PP,26.83,Cs,21.32,PSOE,19.88,26.83,19.88,16.05,21.32,4.43,10.06,40.36,58.21,Derecha,2,134,166,0,0,178,0,1,0,0,224,0,84,1,37
2807907119,2807907119,1041,808,1,2,806,PP,28.16,Cs,21.59,MÁS MADRID,19.48,28.16,17.74,19.48,21.59,3.1,8.81,40.32,58.56,Derecha,4,157,143,1,0,174,0,0,0,1,227,0,71,2,25
2807907120,2807907120,940,768,4,1,767,PP,29.86,Cs,25.03,PSOE,19.04,29.86,19.04,11.21,25.03,3.65,10.04,33.9,64.93,Derecha,4,86,146,0,0,192,0,0,0,0,229,1,77,0,28
2807907121,2807907121,1397,1120,4,5,1115,PP,36.05,Cs,25.11,PSOE,14.98,36.05,14.98,9.87,25.11,1.61,11.21,26.46,72.37,Derecha,2,110,167,0,0,280,2,1,4,0,402,0,125,0,18
2807907122,2807907122,918,723,3,3,720,PP,32.78,PSOE,19.58,Cs,19.31,32.78,19.58,13.89,19.31,3.47,10.42,36.94,62.51,Derecha,0,100,141,0,0,139,0,1,0,0,236,0,75,0,25
2807907123,2807907123,916,714,2,2,712,PP,32.44,PSOE,21.21,Cs,20.08,32.44,21.21,12.92,20.08,2.67,9.55,36.8,62.07,Derecha,2,92,151,0,0,143,0,1,2,0,231,1,68,0,19
2807907124,2807907124,585,473,2,4,469,PP,36.67,Cs,21.32,PSOE,15.99,36.67,15.99,10.66,21.32,2.56,11.3,29.21,69.29,Derecha,3,50,75,0,0,100,0,0,1,0,172,0,53,1,12
2807907125,2807907125,823,677,3,0,677,PP,44.02,Cs,27.18,VOX,10.49,44.02,9.9,5.32,27.18,2.07,10.49,17.29,81.69,Derecha,2,36,67,0,0,184,0,0,2,0,298,0,71,0,14
2807907126,2807907126,823,668,3,0,668,PP,36.08,Cs,23.2,VOX,18.26,36.08,12.57,7.93,23.2,1.05,18.26,21.55,77.54,Derecha,2,53,84,0,0,155,1,0,0,0,241,0,122,0,7
2807907127,2807907127,1217,947,1,2,945,PP,36.72,Cs,20.11,PSOE,17.57,36.72,17.57,10.79,20.11,2.43,11.11,30.79,67.94,Derecha,7,102,166,0,0,190,2,0,0,1,347,1,105,0,23
2807907128,2807907128,628,498,1,0,498,PP,46.59,Cs,19.08,VOX,14.66,46.59,9.84,7.23,19.08,1.61,14.66,18.68,80.33,Derecha,0,36,49,0,0,95,0,0,0,1,232,1,73,2,8
2807907129,2807907129,737,579,0,2,577,PP,44.71,Cs,19.93,PSOE,14.9,44.71,14.9,7.97,19.93,1.21,10.75,24.08,75.39,Derecha,1,46,86,0,1,115,0,0,0,0,258,0,62,1,7
2807907130,2807907130,970,769,2,0,769,PP,42.78,Cs,24.19,VOX,15.08,42.78,12.09,4.42,24.19,1.04,15.08,17.55,82.05,Derecha,0,34,93,1,0,186,0,0,0,0,329,0,116,0,8
2807907131,2807907131,1006,792,1,1,791,PP,51.45,Cs,21.11,VOX,11.76,51.45,10.62,3.79,21.11,0.38,11.76,14.79,84.32,Derecha,0,30,84,0,0,167,1,0,4,0,407,1,93,0,3
2807907132,2807907132,926,708,3,1,707,PP,52.62,Cs,15.42,VOX,13.01,52.62,11.32,5.66,15.42,0.99,13.01,17.97,81.05,Derecha,1,40,80,0,0,109,0,0,3,0,372,0,92,0,7
2807907133,2807907133,905,727,3,5,722,PP,46.81,Cs,23.55,PSOE,12.88,46.81,12.88,4.99,23.55,1.39,9.28,19.26,79.64,Derecha,1,36,93,1,0,170,0,0,0,0,338,1,67,2,10
2807907134,2807907134,508,361,0,0,361,PP,41.27,VOX,24.65,Cs,24.1,41.27,3.88,4.71,24.1,0.83,24.65,9.42,90.02,Derecha,1,17,14,0,0,87,0,0,1,0,149,0,89,0,3
2807907135,2807907135,883,668,3,0,668,PP,36.38,PSOE,19.61,Cs,18.41,36.38,19.61,10.93,18.41,2.1,10.93,32.64,65.72,Derecha,2,73,131,0,0,123,0,0,4,0,243,1,73,1,14
2807908001,2807908001,696,511,1,1,510,PP,34.12,Cs,21.76,VOX,15.69,34.12,14.31,8.04,21.76,4.51,15.69,26.86,71.57,Derecha,6,41,73,0,0,111,0,0,0,0,174,1,80,0,23
2807908002,2807908002,637,365,3,0,365,VOX,28.22,PP,25.48,PSOE,19.18,25.48,19.18,9.59,13.7,2.19,28.22,30.96,67.4,Derecha,1,35,70,0,0,50,1,0,0,0,93,0,103,1,8
2807908003,2807908003,959,685,0,7,678,PP,29.94,PSOE,18.88,Cs,18.73,29.94,18.88,9.88,18.73,4.42,16.52,33.18,65.19,Derecha,7,67,128,0,0,127,2,0,0,0,203,1,112,1,30
2807908004,2807908004,601,376,2,3,373,Cs,27.08,PP,23.86,PSOE,21.18,23.86,21.18,9.65,27.08,2.14,13.94,32.97,64.88,Derecha,2,36,79,0,0,101,3,0,0,0,89,1,52,0,8
2807908005,2807908005,743,564,0,0,564,PP,54.26,Cs,20.39,VOX,10.46,54.26,9.04,3.01,20.39,2.3,10.46,14.35,85.11,Derecha,2,17,51,0,0,115,0,0,1,0,306,0,59,0,13
2807908006,2807908006,771,610,2,0,610,PP,46.56,Cs,23.61,VOX,13.11,46.56,11.64,3.11,23.61,0.82,13.11,15.57,83.28,Derecha,3,19,71,1,0,144,0,0,1,0,284,0,80,0,5
2807908007,2807908007,937,766,1,2,764,PP,53.93,Cs,19.11,VOX,14.4,53.93,8.77,1.83,19.11,1.31,14.4,11.91,87.44,Derecha,2,14,67,0,0,146,0,0,1,0,412,0,110,1,10
2807908008,2807908008,1088,792,2,1,791,PP,32.24,Cs,22.25,PSOE,19.47,32.24,19.47,9.36,22.25,4.05,11.88,32.88,66.37,Derecha,0,74,154,0,0,176,0,0,2,0,255,0,94,2,32
2807908009,2807908009,1304,866,6,9,857,PP,27.54,PSOE,24.04,Cs,21.82,27.54,24.04,10.39,21.82,3.73,11.09,38.16,60.45,Derecha,2,89,206,0,0,187,0,0,0,0,236,1,95,3,32
2807908010,2807908010,668,474,1,0,474,PP,28.27,PSOE,25.32,Cs,18.57,28.27,25.32,14.14,18.57,4.43,7.81,43.89,54.65,Derecha,3,67,120,0,0,88,1,0,1,0,134,0,37,1,21
2807908011,2807908011,520,356,2,0,356,PSOE,30.06,PP,18.82,Cs,17.42,18.82,30.06,16.85,17.42,8.43,7.02,55.34,43.26,Izquierda,2,60,107,0,0,62,0,0,1,0,67,0,25,0,30
2807908012,2807908012,1071,818,1,2,816,PP,26.59,Cs,25.37,PSOE,22.43,26.59,22.43,11.64,25.37,3.31,10.29,37.38,62.25,Derecha,1,95,183,0,0,207,1,0,0,0,217,0,84,0,27
2807908013,2807908013,755,586,2,0,586,PP,30.38,Cs,25.77,PSOE,21.16,30.38,21.16,10.41,25.77,2.9,8.53,34.47,64.68,Derecha,2,61,124,0,0,151,0,0,1,0,178,0,50,0,17
2807908014,2807908014,613,471,5,2,469,PSOE,30.06,PP,19.83,Cs,19.19,19.83,30.06,18.98,19.19,4.9,5.33,53.94,44.35,Izquierda,0,89,141,0,0,90,0,0,2,0,93,1,25,0,23
2807908015,2807908015,803,561,1,1,560,PSOE,30.54,PP,23.93,Cs,17.68,23.93,30.54,15.89,17.68,4.46,6.25,50.89,47.86,Izquierda,1,89,171,2,0,99,1,0,0,0,134,1,35,1,25
2807908016,2807908016,671,410,2,0,410,PSOE,32.2,PP,19.76,MÁS MADRID,18.29,19.76,32.2,18.29,15.37,6.83,6.59,57.32,41.72,Izquierda,1,75,132,0,0,63,0,0,1,0,81,0,27,0,28
2807908017,2807908017,1396,941,3,3,938,PSOE,28.68,Cs,20.9,PP,17.91,17.91,28.68,17.38,20.9,5.33,8.1,51.39,46.91,Izquierda,5,163,269,0,0,196,0,1,1,1,168,3,76,2,50
2807908018,2807908018,607,350,4,5,345,PSOE,33.04,MÁS MADRID,18.26,PP,17.39,17.39,33.04,18.26,13.04,9.57,5.8,60.87,36.23,Izquierda,2,63,114,0,0,45,1,0,0,0,60,0,20,3,33
2807908019,2807908019,668,430,1,0,430,PSOE,37.67,PP,23.49,MÁS MADRID,14.88,23.49,37.67,14.88,13.26,3.49,4.65,56.04,41.4,Izquierda,7,64,162,0,1,57,1,0,0,0,101,0,20,1,15
2807908020,2807908020,681,477,5,0,477,PP,31.66,PSOE,26.62,Cs,16.35,31.66,26.62,12.58,16.35,3.98,6.92,43.18,54.93,Derecha,3,60,127,0,0,78,0,1,0,0,151,0,33,0,19
2807908021,2807908021,765,501,2,3,498,PP,28.71,PSOE,25.9,Cs,18.27,28.71,25.9,14.66,18.27,2.81,7.63,43.37,54.61,Derecha,6,73,129,0,0,91,1,0,0,0,143,0,38,1,14
2807908022,2807908022,793,571,1,2,569,PSOE,33.57,PP,21.09,Cs,20.56,21.09,33.57,14.76,20.56,2.64,6.5,50.97,48.15,Izquierda,2,84,191,0,0,117,0,0,0,0,120,0,37,2,15
2807908023,2807908023,789,580,3,2,578,PSOE,27.16,PP,26.12,Cs,20.07,26.12,27.16,13.15,20.07,3.81,7.27,44.12,53.46,Derecha,5,76,157,2,0,116,3,0,0,0,151,0,42,1,22
2807908024,2807908024,1552,1182,5,3,1179,PSOE,25.61,PP,22.48,Cs,21.46,22.48,25.61,18.74,21.46,3.05,6.96,47.4,50.9,Derecha,8,221,302,0,0,253,3,0,0,0,265,1,82,3,36
2807908025,2807908025,683,474,4,2,472,PSOE,27.54,PP,26.91,MÁS MADRID,16.74,26.91,27.54,16.74,15.68,3.81,6.57,48.09,49.16,Derecha,4,79,130,1,1,74,1,0,2,0,127,0,31,0,18
2807908026,2807908026,1122,821,7,5,816,PSOE,29.78,PP,23.16,Cs,19.73,23.16,29.78,16.3,19.73,3.06,6.5,49.14,49.39,Derecha,4,133,243,0,0,161,0,0,0,0,189,1,53,0,25
2807908027,2807908027,1083,765,3,2,763,PP,29.36,PSOE,26.61,Cs,15.86,29.36,26.61,14.15,15.86,4.19,7.73,44.95,52.95,Derecha,7,108,203,0,0,121,2,1,2,0,224,1,59,0,32
2807908028,2807908028,920,716,2,1,715,PP,26.71,PSOE,23.08,Cs,19.44,26.71,23.08,15.38,19.44,6.15,8.25,44.61,54.4,Derecha,3,110,165,0,0,139,1,0,0,0,191,0,59,1,44
2807908029,2807908029,1244,973,5,8,965,PP,25.6,Cs,25.18,PSOE,25.08,25.6,25.08,12.23,25.18,3.63,7.25,40.94,58.03,Derecha,0,118,242,1,0,243,0,2,1,0,247,0,70,1,35
2807908030,2807908030,1252,966,1,8,958,PP,31.84,PSOE,24.01,Cs,21.19,31.84,24.01,10.65,21.19,3.65,7.93,38.31,60.96,Derecha,3,102,230,0,0,203,0,0,1,0,305,2,76,0,35
2807908031,2807908031,1209,945,5,7,938,PP,31.98,PSOE,23.03,Cs,21.75,31.98,23.03,9.81,21.75,3.62,8.74,36.46,62.47,Derecha,4,92,216,0,0,204,0,0,0,0,300,1,82,0,34
2807908032,2807908032,550,418,1,1,417,PSOE,29.74,PP,25.66,MÁS MADRID,15.59,25.66,29.74,15.59,15.35,2.64,9.83,47.97,50.84,Derecha,3,65,124,0,0,64,1,0,0,0,107,0,41,0,11
2807908033,2807908033,901,740,2,3,737,PP,30.39,Cs,23.34,PSOE,21.71,30.39,21.71,12.62,23.34,4.07,6.51,38.4,60.24,Derecha,4,93,160,1,0,172,1,0,0,0,224,1,48,1,30
2807908034,2807908034,1368,1088,4,2,1086,PP,33.24,Cs,22.93,PSOE,20.26,33.24,20.26,11.05,22.93,3.41,8.1,34.72,64.27,Derecha,3,120,220,0,0,249,0,0,0,0,361,1,88,3,37
2807908035,2807908035,1158,984,7,1,983,PP,39.06,Cs,25.64,PSOE,16.07,39.06,16.07,6.61,25.64,1.83,9.97,24.51,74.67,Derecha,0,65,158,0,0,252,1,0,0,0,384,0,98,0,18
2807908036,2807908036,1327,1054,7,3,1051,PP,32.83,PSOE,21.6,Cs,20.93,32.83,21.6,11.51,20.93,3.14,8.66,36.25,62.42,Derecha,5,121,227,1,0,220,0,1,0,0,345,0,91,0,33
2807908037,2807908037,715,582,0,0,582,PSOE,26.12,Cs,24.91,PP,22.85,22.85,26.12,10.14,24.91,3.44,11.68,39.7,59.44,Derecha,3,59,152,0,0,145,0,0,0,0,133,0,68,2,20
2807908038,2807908038,703,562,1,5,557,PP,35.55,PSOE,21.9,Cs,21.18,35.55,21.9,9.16,21.18,2.69,7.72,33.75,64.45,Derecha,3,51,122,0,0,118,6,0,0,0,198,0,43,0,15
2807908039,2807908039,882,697,1,2,695,PP,34.82,Cs,25.04,PSOE,21.58,34.82,21.58,8.63,25.04,1.73,7.34,31.94,67.2,Derecha,5,60,150,0,0,174,0,0,0,0,242,0,51,0,12
2807908040,2807908040,942,736,1,6,730,PP,30.55,PSOE,23.56,Cs,21.64,30.55,23.56,10.14,21.64,3.84,9.45,37.54,61.64,Derecha,2,74,172,0,0,158,0,0,1,0,223,0,69,2,28
2807908041,2807908041,607,437,0,1,436,PSOE,29.82,PP,25.46,Cs,21.1,25.46,29.82,12.39,21.1,3.44,6.65,45.65,53.21,Derecha,1,54,130,0,0,92,1,0,0,1,111,2,29,0,15
2807908042,2807908042,1179,868,2,1,867,PSOE,30.1,PP,26.99,Cs,17.53,26.99,30.1,13.73,17.53,2.88,7.73,46.71,52.25,Derecha,4,119,261,0,0,152,1,0,1,0,234,0,67,1,25
2807908043,2807908043,1197,954,9,4,950,PP,34,PSOE,22.74,Cs,21.05,34,22.74,8.74,21.05,2.95,8.74,34.43,63.79,Derecha,7,83,216,0,0,200,0,0,1,0,323,0,83,0,28
2807908044,2807908044,1395,1107,10,4,1103,PP,30.01,PSOE,24.39,Cs,21.12,30.01,24.39,12.06,21.12,2.72,8.25,39.17,59.38,Derecha,4,133,269,1,0,233,1,0,0,0,331,0,91,0,30
2807908045,2807908045,765,533,3,2,531,PSOE,32.02,PP,22.79,Cs,18.64,22.79,32.02,15.82,18.64,2.64,6.21,50.48,47.64,Izquierda,4,84,170,1,0,99,0,0,2,0,121,0,33,0,14
2807908046,2807908046,901,588,9,5,583,PSOE,35.51,PP,19.9,Cs,13.72,19.9,35.51,13.21,13.72,5.66,9.43,54.38,43.05,Izquierda,3,77,207,0,0,80,0,0,0,0,116,2,55,1,33
2807908047,2807908047,1022,660,3,7,653,PSOE,28.48,MÁS MADRID,22.05,Cs,18.38,17,28.48,22.05,18.38,5.97,6.43,56.5,41.81,Izquierda,6,144,186,0,0,120,0,0,1,0,111,0,42,1,39
2807908048,2807908048,886,568,1,1,567,PSOE,29.63,PP,22.4,Cs,13.05,22.4,29.63,10.41,13.05,12.7,9.35,52.74,44.8,Izquierda,10,59,168,0,0,74,0,0,1,0,127,0,53,2,72
2807908049,2807908049,1696,1328,10,1,1327,Cs,28.41,PP,25.85,PSOE,22.16,25.85,22.16,11.91,28.41,2.56,7.76,36.63,62.02,Derecha,1,158,294,1,0,377,1,1,2,0,343,0,103,2,34
2807908050,2807908050,1520,1014,5,5,1009,PSOE,30.92,PP,22.3,Cs,17.84,22.3,30.92,15.26,17.84,5.35,6.64,51.53,46.78,Izquierda,8,154,312,1,0,180,0,0,2,0,225,0,67,1,54
2807908051,2807908051,1125,881,5,4,877,PSOE,29.99,PP,23.72,Cs,18.81,23.72,29.99,13.91,18.81,5.93,6.5,49.83,49.03,Izquierda,1,122,263,2,0,165,0,0,1,0,208,0,57,1,52
2807908052,2807908052,1418,1004,0,3,1001,PSOE,26.17,Cs,22.58,PP,20.68,20.68,26.17,14.79,22.58,5.19,10.39,46.15,53.65,Derecha,2,148,262,0,0,226,0,0,0,0,207,0,104,0,52
2807908053,2807908053,904,560,3,3,557,PSOE,34.83,Cs,17.06,PP,16.34,16.34,34.83,14.72,17.06,8.26,6.28,57.81,39.68,Izquierda,7,82,194,0,0,95,0,2,0,0,91,0,35,2,46
2807908054,2807908054,947,708,4,1,707,PP,28.57,PSOE,27.44,Cs,18.95,28.57,27.44,13.3,18.95,2.97,7.78,43.71,55.3,Derecha,2,94,194,0,0,134,0,0,1,0,202,0,55,0,21
2807908055,2807908055,1268,985,5,5,980,PP,28.16,PSOE,24.9,Cs,19.59,28.16,24.9,14.49,19.59,5.61,6.33,45,54.08,Derecha,2,142,244,0,0,192,0,0,0,0,276,2,62,0,55
2807908056,2807908056,1022,832,2,2,830,PP,32.05,PSOE,21.45,Cs,20.24,32.05,21.45,13.49,20.24,2.29,10,37.23,62.29,Derecha,1,112,178,0,0,168,0,0,1,0,266,0,83,0,19
2807908057,2807908057,940,736,4,1,735,PP,35.51,Cs,20.68,PSOE,18.64,35.51,18.64,10.07,20.68,2.45,10.48,31.16,66.67,Derecha,4,74,137,2,0,152,2,1,1,0,261,0,77,2,18
2807908058,2807908058,738,592,5,0,592,PP,29.9,PSOE,27.7,Cs,18.92,29.9,27.7,11.82,18.92,2.7,7.77,42.22,56.59,Derecha,0,70,164,0,0,112,0,2,0,0,177,0,46,0,16
2807908059,2807908059,757,611,2,1,610,PP,29.84,PSOE,23.28,Cs,20.66,29.84,23.28,12.46,20.66,4.43,8.69,40.17,59.19,Derecha,1,76,142,0,0,126,0,0,1,0,182,0,53,0,27
2807908060,2807908060,1090,871,2,6,865,PP,35.03,PSOE,23.35,Cs,17.46,35.03,23.35,10.17,17.46,3.01,9.6,36.53,62.09,Derecha,4,88,202,0,0,151,1,0,4,0,303,1,83,0,26
2807908061,2807908061,755,462,3,3,459,PSOE,34.64,MÁS MADRID,20.04,PP,15.03,15.03,34.64,20.04,14.16,8.71,5.01,63.39,34.2,Izquierda,7,92,159,0,0,65,0,1,0,0,69,0,23,0,40
2807908062,2807908062,538,351,0,4,347,PSOE,31.99,PP,20.17,Cs,17,20.17,31.99,15.85,17,5.76,6.63,53.6,43.8,Izquierda,7,55,111,0,0,59,1,0,0,1,70,0,23,0,20
2807908063,2807908063,655,390,1,1,389,PSOE,31.62,PP,19.02,Cs,17.22,19.02,31.62,13.62,17.22,7.97,9,53.21,45.24,Izquierda,3,53,123,1,0,67,0,0,0,0,74,0,35,1,31
2807908064,2807908064,906,545,2,1,544,PSOE,32.17,PP,21.32,MÁS MADRID,16.18,21.32,32.17,16.18,13.79,7.9,6.25,56.25,41.36,Izquierda,7,88,175,0,0,75,0,0,3,0,116,0,34,1,43
2807908065,2807908065,724,455,4,6,449,PSOE,31.85,PP,18.04,Cs,16.7,18.04,31.85,14.03,16.7,9.13,7.13,55.01,41.87,Izquierda,5,63,143,0,0,75,2,0,2,0,81,0,32,1,41
2807908066,2807908066,639,367,0,1,366,PSOE,35.25,Empate MÁS MADRID - Cs,17.76,Empate MÁS MADRID - Cs,17.76,15.85,35.25,17.76,17.76,4.64,6.01,57.65,39.62,Izquierda,6,65,129,1,0,65,0,1,1,0,58,0,22,1,17
2807908067,2807908067,1112,716,4,8,708,PSOE,31.36,PP,18.79,Cs,18.36,18.79,31.36,15.54,18.36,5.79,7.2,52.69,44.35,Izquierda,12,110,222,1,0,130,1,1,0,2,133,0,51,0,41
2807908068,2807908068,771,515,5,4,511,PSOE,33.07,PP,18.98,Cs,16.44,18.98,33.07,15.07,16.44,7.24,7.05,55.38,42.47,Izquierda,4,77,169,0,0,84,0,1,0,0,97,1,36,0,37
2807908069,2807908069,676,389,4,6,383,PSOE,31.85,Cs,16.97,MÁS MADRID,16.45,16.19,31.85,16.45,16.97,6.01,10.44,54.31,43.6,Izquierda,2,63,122,0,1,65,0,0,0,0,62,0,40,1,23
2807908071,2807908071,762,509,4,0,509,PSOE,30.65,PP,23.38,Cs,17.68,23.38,30.65,14.54,17.68,5.7,6.29,50.89,47.35,Izquierda,5,74,156,0,0,90,0,0,0,0,119,0,32,0,29
2807908072,2807908072,762,492,4,4,488,PSOE,33.61,PP,23.57,Cs,18.03,23.57,33.61,11.07,18.03,4.92,6.76,49.6,48.36,Izquierda,4,54,164,0,0,88,0,0,1,0,115,1,33,0,24
2807908073,2807908073,704,447,3,4,443,PSOE,29.8,PP,23.93,MÁS MADRID,18.51,23.93,29.8,18.51,14.9,4.97,7,53.28,45.83,Izquierda,1,82,132,0,0,66,0,0,0,0,106,0,31,0,22
2807908074,2807908074,750,462,3,8,454,PSOE,27.31,PP,23.79,Cs,20.26,23.79,27.31,15.42,20.26,5.51,6.39,48.24,50.44,Derecha,2,70,124,0,0,92,1,0,0,0,108,0,29,0,25
2807908075,2807908075,697,416,4,2,414,PSOE,31.88,PP,20.53,Cs,20.29,20.53,31.88,15.46,20.29,3.14,7.49,50.48,48.31,Izquierda,0,64,132,1,0,84,0,0,0,0,85,0,31,0,13
2807908076,2807908076,658,368,2,0,368,PSOE,27.72,Empate MÁS MADRID - Cs,19.29,Empate MÁS MADRID - Cs,19.29,16.58,27.72,19.29,19.29,7.07,7.61,54.08,43.48,Izquierda,6,71,102,0,0,71,1,0,0,0,61,0,28,0,26
2807908077,2807908077,773,483,1,4,479,PSOE,34.66,PP,20.88,MÁS MADRID,15.87,20.88,34.66,15.87,13.36,6.47,7.52,57,41.76,Izquierda,3,76,166,2,0,64,0,0,0,0,100,0,36,0,31
2807908078,2807908078,629,378,2,1,377,PSOE,32.1,PP,21.49,Cs,18.83,21.49,32.1,12.73,18.83,4.51,8.49,49.34,48.81,Izquierda,4,48,121,0,1,71,0,0,0,0,81,0,32,0,17
2807908079,2807908079,804,516,6,2,514,PSOE,33.85,PP,21.4,MÁS MADRID,15.37,21.4,33.85,15.37,14.59,7,6.23,56.22,42.22,Izquierda,2,79,174,0,0,75,0,0,0,0,110,0,32,0,36
2807908080,2807908080,745,462,1,3,459,Empate PSOE - PP,24.18,Empate PSOE - PP,24.18,MÁS MADRID,20.92,24.18,24.18,20.92,18.52,3.7,6.32,48.8,49.02,Derecha,6,96,111,0,0,85,0,1,2,0,111,0,29,0,17
2807908081,2807908081,749,477,0,1,476,PSOE,27.52,PP,23.95,MÁS MADRID,16.6,23.95,27.52,16.6,16.6,6.51,7.35,50.63,47.9,Izquierda,4,79,131,1,0,79,1,0,0,0,114,0,35,1,31
2807908082,2807908082,738,484,0,3,481,PSOE,33.47,MÁS MADRID,19.96,PP,18.5,18.5,33.47,19.96,17.26,5.41,3.95,58.84,39.71,Izquierda,6,96,161,0,0,83,0,0,1,0,89,0,19,0,26
2807908083,2807908083,778,440,2,4,436,PSOE,31.65,PP,20.41,MÁS MADRID,16.51,20.41,31.65,16.51,15.6,7.11,7.11,55.27,43.12,Izquierda,4,72,138,0,0,68,0,0,0,0,89,0,31,1,31
2807908084,2807908084,702,381,1,4,377,PSOE,31.83,MÁS MADRID,19.36,Cs,16.45,15.12,31.83,19.36,16.45,3.45,12.2,54.64,43.77,Izquierda,4,73,120,0,0,62,0,0,1,0,57,0,46,0,13
2807908085,2807908085,661,414,2,0,414,PSOE,30.43,Cs,17.87,MÁS MADRID,17.63,17.15,30.43,17.63,17.87,10.39,5.31,58.45,40.33,Izquierda,1,73,126,0,0,74,0,0,0,1,71,1,22,0,43
2807908086,2807908086,664,429,3,2,427,PSOE,29.04,PP,23.19,MÁS MADRID,18.5,23.19,29.04,18.5,16.16,6.32,4.45,53.86,43.8,Izquierda,3,79,124,0,0,69,0,1,0,0,99,2,19,1,27
2807908087,2807908087,535,337,5,1,336,PSOE,29.46,PP,21.13,MÁS MADRID,17.86,21.13,29.46,17.86,15.77,7.44,5.06,54.76,41.96,Izquierda,3,60,99,0,0,53,1,0,1,0,71,1,17,0,25
2807908088,2807908088,672,438,0,2,436,PSOE,30.28,MÁS MADRID,21.33,Cs,18.58,16.74,30.28,21.33,18.58,5.05,7.57,56.66,42.89,Izquierda,1,93,132,0,1,81,0,0,0,0,73,0,33,0,22
2807908089,2807908089,539,347,1,1,346,PSOE,34.1,PP,23.12,MÁS MADRID,14.74,23.12,34.1,14.74,11.56,5.2,9.83,54.04,44.51,Izquierda,0,51,118,3,0,40,0,0,1,0,80,0,34,0,18
2807908090,2807908090,1014,815,0,3,812,PP,33.37,PSOE,26.6,Cs,18.97,33.37,26.6,11.33,18.97,2.59,6.9,40.52,59.24,Derecha,2,92,216,0,0,154,0,0,0,0,271,0,56,0,21
2807908091,2807908091,612,424,1,0,424,PSOE,26.42,PP,23.82,Cs,17.92,23.82,26.42,13.68,17.92,4.72,12.03,44.82,53.77,Derecha,4,58,112,0,0,76,0,0,0,0,101,0,51,1,20
2807908092,2807908092,805,510,1,2,508,PSOE,31.3,PP,24.61,MÁS MADRID,16.73,24.61,31.3,16.73,14.17,5.91,5.31,53.94,44.09,Izquierda,5,85,159,2,0,72,0,1,1,0,125,0,27,0,30
2807908093,2807908093,813,583,3,2,581,PP,28.74,PSOE,24.1,Cs,21.34,28.74,24.1,11.7,21.34,4.13,8.43,39.93,58.51,Derecha,2,68,140,0,0,124,1,1,0,0,167,2,49,0,24
2807908094,2807908094,916,698,4,2,696,PP,27.87,PSOE,23.99,Cs,19.11,27.87,23.99,15.52,19.11,3.02,8.76,42.53,55.74,Derecha,2,108,167,0,0,133,0,2,0,0,194,1,61,3,21
2807908095,2807908095,1452,1213,6,1,1212,PP,29.13,PSOE,24.92,Cs,23.35,29.13,24.92,12.05,23.35,2.23,6.85,39.2,59.33,Derecha,3,146,302,1,0,283,0,1,3,2,353,0,83,2,27
2807908096,2807908096,1334,1066,4,2,1064,PP,29.79,PSOE,28.85,Cs,20.86,29.79,28.85,9.12,20.86,2.16,8.36,40.13,59.01,Derecha,0,97,307,1,0,222,0,0,0,1,317,0,89,3,23
