cusec;Codmun;Municipio;Provincia;RMH 2018;RMP 2018
0105601001;01056;Harana/Valle de Arana;Araba/Álava;26282;13914
0105701001;01057;Villabuena de Álava/Eskuernaga;Araba/Álava;26145;11041
0105801001;01058;Legutio;Araba/Álava;37955;15769
0105901001;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901003;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901004;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901005;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901007;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901008;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901009;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901010;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901012;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901013;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901014;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901015;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901016;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901017;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901018;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901019;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901020;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901021;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901022;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901023;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901024;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901025;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901026;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901027;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901029;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901030;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901031;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901032;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901033;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901034;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901035;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901036;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901037;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901038;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105901039;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902001;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902002;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902003;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902004;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902005;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902006;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902008;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902009;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902010;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902011;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902012;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902013;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902014;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902015;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902016;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902017;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902018;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902019;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902020;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902021;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902022;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902023;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902024;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902025;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902026;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902027;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902028;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902029;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902030;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902031;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902032;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902033;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902034;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902035;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902036;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902037;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902038;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902039;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902040;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902041;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902042;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902043;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902044;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902045;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105902046;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903001;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903002;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903003;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903004;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903005;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903006;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903008;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903009;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903010;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903011;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903012;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903013;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903014;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903015;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903016;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903017;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903018;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903019;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903020;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903021;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903022;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903023;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903025;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903026;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903027;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903028;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903029;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903030;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903031;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903032;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903034;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903035;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903036;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903037;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903038;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903039;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903040;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903041;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105903042;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904001;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904002;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904004;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904005;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904006;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904007;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904008;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904009;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904010;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904012;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904014;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904015;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904016;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904017;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904018;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904019;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904020;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904021;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904022;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904023;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904024;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904025;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904026;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904027;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904028;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904029;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904031;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105904032;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905001;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905002;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905003;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905004;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905005;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905006;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905007;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905008;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905009;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905010;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905011;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905012;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905013;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905014;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905015;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905016;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905017;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905018;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905019;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905020;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905021;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905022;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905023;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905025;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905026;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905027;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905028;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905029;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905030;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905031;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905032;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905033;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905034;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905035;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905036;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905037;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105905038;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105906001;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105906002;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0105906003;01059;Vitoria-Gasteiz;Araba/Álava;34645;14708
0106001001;01060;Yécora/Iekora;Araba/Álava;34171;13722
0106101001;01061;Zalduondo;Araba/Álava;38548;17484
0106201001;01062;Zambrana;Araba/Álava;31528;13226
0106301001;01063;Zuia;Araba/Álava;44967;17385
0190101001;01901;Iruña Oka/Iruña de Oca;Araba/Álava;35938;13754
0190101002;01901;Iruña Oka/Iruña de Oca;Araba/Álava;35938;13754
0190201001;01902;Lantarón;Araba/Álava;31844;13087
0200101001;02001;Abengibre;Albacete;26622;10854
0200201001;02002;Alatoz;Albacete;20150;9255
0200301001;02003;Albacete;Albacete;41483;16702
0200301002;02003;Albacete;Albacete;39284;15626
0200301003;02003;Albacete;Albacete;42084;16544
0200301004;02003;Albacete;Albacete;44290;18844
0200301005;02003;Albacete;Albacete;36342;15454
0200301006;02003;Albacete;Albacete;29526;11441
0200301007;02003;Albacete;Albacete;37075;14812
0200301008;02003;Albacete;Albacete;30105;12857
0200301009;02003;Albacete;Albacete;36738;14759
0200301010;02003;Albacete;Albacete;28673;11276
0200301011;02003;Albacete;Albacete;24979;9625
0200301012;02003;Albacete;Albacete;39452;15907
0200301013;02003;Albacete;Albacete;33031;11647
0200301014;02003;Albacete;Albacete;32606;12552
0200301015;02003;Albacete;Albacete;35048;12772
0200301016;02003;Albacete;Albacete;36909;14789
0200301017;02003;Albacete;Albacete;31561;11163
0200302001;02003;Albacete;Albacete;33614;13091
0200302002;02003;Albacete;Albacete;29844;12046
0200302003;02003;Albacete;Albacete;34204;12837
0200302004;02003;Albacete;Albacete;29182;11152
0200302005;02003;Albacete;Albacete;25213;9758
0200302006;02003;Albacete;Albacete;25214;9618
0200302007;02003;Albacete;Albacete;24584;9539
0200302008;02003;Albacete;Albacete;25155;8920
0200302009;02003;Albacete;Albacete;34012;11869
0200302010;02003;Albacete;Albacete;30278;11855
0200302011;02003;Albacete;Albacete;26537;10207
0200302012;02003;Albacete;Albacete;28990;10649
0200302013;02003;Albacete;Albacete;38689;14962
0200302014;02003;Albacete;Albacete;27160;10034
0200302015;02003;Albacete;Albacete;25255;9477
0200302016;02003;Albacete;Albacete;32429;12131
0200302017;02003;Albacete;Albacete;26037;9651
0200302018;02003;Albacete;Albacete;33124;12542
0200302019;02003;Albacete;Albacete;24240;8309
0200302020;02003;Albacete;Albacete;24352;8182
0200302021;02003;Albacete;Albacete;27640;9990
0200302022;02003;Albacete;Albacete;35374;11474
0200302023;02003;Albacete;Albacete;27979;9691
0200302024;02003;Albacete;Albacete;32101;12634
0200303001;02003;Albacete;Albacete;35378;13979
0200303002;02003;Albacete;Albacete;32639;12806
0200303003;02003;Albacete;Albacete;27004;10877
0200303004;02003;Albacete;Albacete;26583;10294
0200303005;02003;Albacete;Albacete;24757;9639
0200303006;02003;Albacete;Albacete;24401;8986
0200303007;02003;Albacete;Albacete;25210;9174
0200303008;02003;Albacete;Albacete;23454;8618
0200303009;02003;Albacete;Albacete;23670;8834
0200303010;02003;Albacete;Albacete;32802;13938
0200303011;02003;Albacete;Albacete;47445;18206
0200303012;02003;Albacete;Albacete;23121;8864
0200303013;02003;Albacete;Albacete;24670;8722
0200303014;02003;Albacete;Albacete;26423;8709
0200304001;02003;Albacete;Albacete;29419;11500
0200304002;02003;Albacete;Albacete;26106;10026
0200304003;02003;Albacete;Albacete;28960;11381
0200304004;02003;Albacete;Albacete;27235;10423
0200304005;02003;Albacete;Albacete;24384;9390
0200304006;02003;Albacete;Albacete;19629;8019
0200304007;02003;Albacete;Albacete;37852;12097
0200304008;02003;Albacete;Albacete;27801;10560
0200304009;02003;Albacete;Albacete;25629;9915
0200304010;02003;Albacete;Albacete;29380;12260
0200304011;02003;Albacete;Albacete;30638;10516
0200304012;02003;Albacete;Albacete;25042;8772
0200304013;02003;Albacete;Albacete;31417;10462
0200304014;02003;Albacete;Albacete;28958;10597
0200305001;02003;Albacete;Albacete;39374;16099
0200305002;02003;Albacete;Albacete;31415;12624
0200305003;02003;Albacete;Albacete;33280;13258
0200305004;02003;Albacete;Albacete;25561;9295
0200305005;02003;Albacete;Albacete;25914;9723
0200305006;02003;Albacete;Albacete;23608;9429
0200305007;02003;Albacete;Albacete;26626;10113
0200305008;02003;Albacete;Albacete;23193;8840
0200305009;02003;Albacete;Albacete;25633;9937
0200305010;02003;Albacete;Albacete;37753;14584
0200305011;02003;Albacete;Albacete;25732;10597
0200305012;02003;Albacete;Albacete;23944;8763
0200305013;02003;Albacete;Albacete;25047;9083
0200306001;02003;Albacete;Albacete;48260;19632
0200306002;02003;Albacete;Albacete;42186;16701
0200306003;02003;Albacete;Albacete;54379;18999
0200306004;02003;Albacete;Albacete;34472;13542
0200306005;02003;Albacete;Albacete;38343;15049
0200306006;02003;Albacete;Albacete;28947;11305
0200306007;02003;Albacete;Albacete;43112;16771
0200306008;02003;Albacete;Albacete;48885;17037
0200306009;02003;Albacete;Albacete;48040;18449
0200306010;02003;Albacete;Albacete;44345;16447
0200306011;02003;Albacete;Albacete;44654;16577
0200306012;02003;Albacete;Albacete;42781;16231
0200306013;02003;Albacete;Albacete;37186;14353
0200306014;02003;Albacete;Albacete;41001;15777
0200307001;02003;Albacete;Albacete;35333;13235
0200307002;02003;Albacete;Albacete;30351;11638
0200307003;02003;Albacete;Albacete;27407;10407
0200307004;02003;Albacete;Albacete;32567;12922
0200307005;02003;Albacete;Albacete;26485;10179
0200307006;02003;Albacete;Albacete;28611;10801
0200307007;02003;Albacete;Albacete;15905;4215
0200307008;02003;Albacete;Albacete;31872;11811
0200307009;02003;Albacete;Albacete;18005;6802
0200307010;02003;Albacete;Albacete;25368;9828
0200307011;02003;Albacete;Albacete;12980;3719
0200307012;02003;Albacete;Albacete; ; 
0200307013;02003;Albacete;Albacete;32749;12761
0200307014;02003;Albacete;Albacete;45738;15919
0200307015;02003;Albacete;Albacete;26061;8566
0200307016;02003;Albacete;Albacete;35525;14792
0200307017;02003;Albacete;Albacete;41440;14443
0200308001;02003;Albacete;Albacete;36022;12510
0200308002;02003;Albacete;Albacete;23675;9239
0200308003;02003;Albacete;Albacete;25186;9980
0200308006;02003;Albacete;Albacete;31261;10544
0200401001;02004;Albatana;Albacete;19665;8721
0200501001;02005;Alborea;Albacete;19469;8945
0200601001;02006;Alcadozo;Albacete;20711;8944
0200701001;02007;Alcalá del Júcar;Albacete;19323;9256
0200801001;02008;Alcaraz;Albacete;22479;9358
0200801002;02008;Alcaraz;Albacete;21837;8317
0200901001;02009;Almansa;Albacete;22378;9004
0200901002;02009;Almansa;Albacete;26228;10553
0200902001;02009;Almansa;Albacete;25598;10345
0200902002;02009;Almansa;Albacete;26790;10184
0200902003;02009;Almansa;Albacete;23781;9155
0200903001;02009;Almansa;Albacete;25173;10073
0200903002;02009;Almansa;Albacete;23963;8995
0200903003;02009;Almansa;Albacete;24735;9707
0200903004;02009;Almansa;Albacete;30140;11654
0200903005;02009;Almansa;Albacete;37086;13815
0200903006;02009;Almansa;Albacete;25941;10453
0200903007;02009;Almansa;Albacete;26937;9840
0200903008;02009;Almansa;Albacete;29626;10792
0200903009;02009;Almansa;Albacete;25570;9251
0200904001;02009;Almansa;Albacete;21919;8768
0200904002;02009;Almansa;Albacete;24437;9903
0200904003;02009;Almansa;Albacete;23805;9409
0200904004;02009;Almansa;Albacete;27648;11276
0201001001;02010;Alpera;Albacete;22406;8694
0201002001;02010;Alpera;Albacete;19990;8621
0201101001;02011;Ayna;Albacete;20969;11190
0201201001;02012;Balazote;Albacete;23344;9262
0201201002;02012;Balazote;Albacete;21723;8753
0201301001;02013;Balsa de Ves;Albacete;22149;12069
0201401001;02014;Ballestero, El;Albacete;21981;10203
0201501001;02015;Barrax;Albacete;22952;8745
0201601001;02016;Bienservida;Albacete;18531;8921
0201701001;02017;Bogarra;Albacete;16380;8356
0201801001;02018;Bonete;Albacete;24675;9719
0201901001;02019;Bonillo, El;Albacete;21923;9350
0201901002;02019;Bonillo, El;Albacete;25239;9540
0201901003;02019;Bonillo, El;Albacete;20697;8838
0202001001;02020;Carcelén;Albacete;20622;9690
0202101001;02021;Casas de Juan Núñez;Albacete;21024;9207
0202201001;02022;Casas de Lázaro;Albacete;23696;11228
0202301001;02023;Casas de Ves;Albacete;21151;10519
0202401001;02024;Casas-Ibáñez;Albacete;22953;9278
0202401002;02024;Casas-Ibáñez;Albacete;25555;9472
0202402001;02024;Casas-Ibáñez;Albacete;23353;9239
0202501001;02025;Caudete;Albacete;25087;9753
0202501002;02025;Caudete;Albacete;21358;7808
0202501003;02025;Caudete;Albacete;22885;9350
0202501004;02025;Caudete;Albacete;20572;9116
0202501005;02025;Caudete;Albacete;19595;7374
0202501006;02025;Caudete;Albacete;23396;9759
0202501007;02025;Caudete;Albacete;25596;9516
0202601001;02026;Cenizate;Albacete;20494;7373
0202701001;02027;Corral-Rubio;Albacete;24281;10492
0202801001;02028;Cotillas;Albacete;15665;8746
0202901001;02029;Chinchilla de Monte-Aragón;Albacete;25762;10061
0202902001;02029;Chinchilla de Monte-Aragón;Albacete;25114;10390
0203001001;02030;Elche de la Sierra;Albacete;20287;8394
0203002001;02030;Elche de la Sierra;Albacete;21689;9074
0203101001;02031;Férez;Albacete;21362;9300
0203201001;02032;Fuensanta;Albacete;19172;10128
0203301001;02033;Fuente-Álamo;Albacete;23072;8760
0203301002;02033;Fuente-Álamo;Albacete;21314;8926
0203401001;02034;Fuentealbilla;Albacete;22748;9068
0203501001;02035;Gineta, La;Albacete;24252;9418
0203501002;02035;Gineta, La;Albacete;25905;10054
0203601001;02036;Golosalvo;Albacete;20562;9582
0203701001;02037;Hellín;Albacete;18190;6748
0203701002;02037;Hellín;Albacete;19448;7414
0203701003;02037;Hellín;Albacete;20671;6466
0203701004;02037;Hellín;Albacete;24344;9034
0203702001;02037;Hellín;Albacete;21323;9095
0203702002;02037;Hellín;Albacete;20632;7820
0203702003;02037;Hellín;Albacete;26434;10599
0203702004;02037;Hellín;Albacete;28740;11090
0203703001;02037;Hellín;Albacete;26231;10648
0203703002;02037;Hellín;Albacete;24466;9395
0203703003;02037;Hellín;Albacete;27023;9778
0203703004;02037;Hellín;Albacete;23166;8364
0203703005;02037;Hellín;Albacete;23903;9031
0203703006;02037;Hellín;Albacete;24256;9088
0203703007;02037;Hellín;Albacete;23425;9195
0203704001;02037;Hellín;Albacete;17996;6158
0203704002;02037;Hellín;Albacete;21596;7805
0203705001;02037;Hellín;Albacete;20633;7941
0203705003;02037;Hellín;Albacete;23599;9019
0203706001;02037;Hellín;Albacete;19142;8177
0203801001;02038;Herrera, La;Albacete;23593;9968
0203901001;02039;Higueruela;Albacete;24594;9833
0204001001;02040;Hoya-Gonzalo;Albacete;30263;10869
0204101001;02041;Jorquera;Albacete;16716;8886
0204201001;02042;Letur;Albacete;19373;9102
0204301001;02043;Lezuza;Albacete;20976;9048
0204401001;02044;Liétor;Albacete;19045;8936
0204402001;02044;Liétor;Albacete;17488;7731
0204501001;02045;Madrigueras;Albacete;23854;9775
0204501002;02045;Madrigueras;Albacete;26238;10150
0204502001;02045;Madrigueras;Albacete;28217;10303
0204502002;02045;Madrigueras;Albacete;23684;9080
0204601001;02046;Mahora;Albacete;23063;9315
0204701001;02047;Masegoso;Albacete;25385;13508
0204801001;02048;Minaya;Albacete;20712;8762
0204901001;02049;Molinicos;Albacete;18710;9640
0205001001;02050;Montalvos;Albacete;;.
0205101001;02051;Montealegre del Castillo;Albacete;25193;10194
0205102001;02051;Montealegre del Castillo;Albacete;24774;9303
0205201001;02052;Motilleja;Albacete;22575;9800
0205301001;02053;Munera;Albacete;22105;8119
0205302001;02053;Munera;Albacete;20393;8097
0205303001;02053;Munera;Albacete;21505;8901
0205401001;02054;Navas de Jorquera;Albacete;21413;8756
0205501001;02055;Nerpio;Albacete;18396;8253
0205601001;02056;Ontur;Albacete;21290;9007
0205602001;02056;Ontur;Albacete;21145;8710
0205701001;02057;Ossa de Montiel;Albacete;20753;8929
0205701002;02057;Ossa de Montiel;Albacete;20417;8642
0205801001;02058;Paterna del Madera;Albacete;17510;9565
0205901001;02059;Peñascosa;Albacete;21312;10946
0206001001;02060;Peñas de San Pedro;Albacete;22053;12611
0206101001;02061;Pétrola;Albacete;22215;10298
0206201001;02062;Povedilla;Albacete;19706;9504
0206301001;02063;Pozohondo;Albacete;21262;9447
0206401001;02064;Pozo-Lorente;Albacete;23053;10566
0206501001;02065;Pozuelo;Albacete;24053;11047
0206601001;02066;Recueja, La;Albacete;20381;9433
0206701001;02067;Riópar;Albacete;20240;8679
0206801001;02068;Robledo;Albacete;23717;10868
0206901001;02069;Roda, La;Albacete;29288;11082
0206901002;02069;Roda, La;Albacete;23929;9575
0206901003;02069;Roda, La;Albacete;24171;9132
0206901004;02069;Roda, La;Albacete;24639;8795
0206902001;02069;Roda, La;Albacete;29459;11267
0206902002;02069;Roda, La;Albacete;22700;8789
0206902003;02069;Roda, La;Albacete;21890;8567
0206902004;02069;Roda, La;Albacete;30318;10960
0206903001;02069;Roda, La;Albacete;28927;10692
0206903002;02069;Roda, La;Albacete;20053;6961
0207001001;02070;Salobre;Albacete;20313;9537
0207101001;02071;San Pedro;Albacete;24749;9844
0207201001;02072;Socovos;Albacete;17388;7677
0207202001;02072;Socovos;Albacete;17351;7820
0207301001;02073;Tarazona de la Mancha;Albacete;21863;8482
0207301002;02073;Tarazona de la Mancha;Albacete;20472;8425
0207301003;02073;Tarazona de la Mancha;Albacete;20902;8774
0207302001;02073;Tarazona de la Mancha;Albacete;21667;9397
0207302002;02073;Tarazona de la Mancha;Albacete;18755;8397
0207401001;02074;Tobarra;Albacete;18558;7022
0207402001;02074;Tobarra;Albacete;20837;8256
0207402002;02074;Tobarra;Albacete;23327;9000
0207403001;02074;Tobarra;Albacete;23360;8332
0207404001;02074;Tobarra;Albacete;18132;8595
0207501001;02075;Valdeganga;Albacete;25228;9941
0207502001;02075;Valdeganga;Albacete;25306;10048
0207601001;02076;Vianos;Albacete;20494;9714
0207701001;02077;Villa de Ves;Albacete;;.
0207801001;02078;Villalgordo del Júcar;Albacete;20914;8825
0207901001;02079;Villamalea;Albacete;22064;8358
0207902001;02079;Villamalea;Albacete;22472;8450
0208001001;02080;Villapalacios;Albacete;23535;10411
0208101001;02081;Villarrobledo;Albacete;30842;12389
0208101002;02081;Villarrobledo;Albacete;29761;10792
0208101003;02081;Villarrobledo;Albacete;24718;9401
0208102001;02081;Villarrobledo;Albacete;24366;9411
0208102002;02081;Villarrobledo;Albacete;23707;8505
0208102003;02081;Villarrobledo;Albacete;21816;7861
