Cusec;CodMun;Municipio;Provincia;RM por persona 2017_custom;% ingresos salario
1200501003;12005;Alcora, l';Castellón/Castelló;11578;46,88772542
3605702022;36057;Vigo;Pontevedra;11578;58,92488954
4017301001;40173;Roda de Eresma;Segovia;11578;68,91594543
1101201003;11012;Cádiz;Cádiz;11577;57,54497969
1503502003;15035;Fene;Coruña, A;11577;52,92334984
2601101003;26011;Alfaro;Rioja, La;11577;58,34483761
2901501005;29015;Antequera;Málaga;11577;64,56715354
3302405020;33024;Gijón;Asturias;11577;56,66148263
5023401001;50234;San Martín de la Virgen de Moncayo;Zaragoza;11577;57,46027075
0801903012;08019;Barcelona;Barcelona;11576;63,4965338
4807803008;48078;Portugalete;Bizkaia;11576;
5029710081;50297;Zaragoza;Zaragoza;11576;83,01295743
0702702002;07027;Inca;Balears, Illes;11575;75,13062409
3205501001;32055;Paderne de Allariz;Ourense;11575;40,2768219
3206301001;32063;Pobra de Trives, A;Ourense;11575;47,77926322
4625011055;46250;València;Valencia/València;11575;68,76903001
0407902009;04079;Roquetas de Mar;Almería;11574;44,12358221
0704005021;07040;Palma ;Balears, Illes;11574;58,65524252
0810106022;08101;Hospitalet de Llobregat, L';Barcelona;11574;64,75240207
2401001001;24010;Bañeza, La;León;11574;44,42323225
4311601001;43116;Prades;Tarragona;11574;50,42490842
1303402006;13034;Ciudad Real;Ciudad Real;11573;58,86222351
2807916054;28079;Madrid;Madrid;11573;58,29104478
3003004049;30030;Murcia;Murcia;11573;79,0459364
0608304013;06083;Mérida;Badajoz;11572;81,18503853
0706201001;07062;Son Servera;Balears, Illes;11572;60,47337278
2401601001;24016;Benuza;León;11572;45,36383175
2590501001;25905;Ribera d'Ondara;Lleida;11572;51,07558568
2211001001;22110;Fonz;Huesca;11571;49,69082917
3306601002;33066;Siero;Asturias;11571;50,69117537
3306601032;33066;Siero;Asturias;11571;65,00992574
4105901020;41059;Mairena del Aljarafe;Sevilla;11571;70,34148398
0704003016;07040;Palma ;Balears, Illes;11570;63,23367369
0825201019;08252;Barberà del Vallès;Barcelona;11570;66,49934526
1307104007;13071;Puertollano;Ciudad Real;11570;54,04995668
3305901001;33059;Salas;Asturias;11570;53,34714106
0900901001;09009;Albillos;Burgos;11569;72,24199288
1721101001;17211;Verges;Girona;11569;59,24767171
2807915041;28079;Madrid;Madrid;11569;68,42335447
4601703003;46017;Alzira;Valencia/València;11569;62,21953131
0501904008;05019;Ávila;Ávila;11567;68,58187135
1501801001;15018;Capela, A;Coruña, A;11567;50,69042316
2805806018;28058;Fuenlabrada;Madrid;11567;72,50090481
4612601004;46126;Foios;Valencia/València;11567;63,15222078
0807301003;08073;Cornellà de Llobregat;Barcelona;11566;65,7465864
1103001006;11030;Rota;Cádiz;11566;70,92577871
2800703005;28007;Alcorcón;Madrid;11566;47,8429039
2807906108;28079;Madrid;Madrid;11566;67,89537975
3401001001;34010;Ampudia;Palencia;11565;57,67428019
4801303004;48013;Barakaldo;Bizkaia;11565;
5029705019;50297;Zaragoza;Zaragoza;11565;
0809801002;08098;Sant Salvador de Guardiola;Barcelona;11564;59,48024793
0824502002;08245;Santa Coloma de Gramenet;Barcelona;11564;61,48202494
2807921023;28079;Madrid;Madrid;11564;70,02720788
3302501009;33025;Gozón;Asturias;11564;49,03489235
4109102017;41091;Sevilla;Sevilla;11564;
4401303004;44013;Alcañiz;Teruel;11564;62,77769815
4516807004;45168;Toledo;Toledo;11564;67,95608606
0821105001;08211;Sant Feliu de Llobregat;Barcelona;11563;56,10508883
0919401001;09194;Lerma;Burgos;11563;57,58785942
2804701001;28047;Collado Villalba;Madrid;11563;72,97316844
2807910088;28079;Madrid;Madrid;11563;51,66617733
2906709039;29067;Málaga;Málaga;11563;60,28457682
2908201011;29082;Rincón de la Victoria;Málaga;11563;68,2783778
3303601002;33036;Llanes;Asturias;11563;52,41917828
3605707002;36057;Vigo;Pontevedra;11563;62,66452179
0706202001;07062;Son Servera;Balears, Illes;11562;59,67801492
2411502006;24115;Ponferrada;León;11562;45,49343775
2521703003;25217;Tàrrega;Lleida;11562;66,15012795
2603701001;26037;Camprovín;Rioja, La;11562;50,73303035
5029101001;50291;Villar de los Navarros;Zaragoza;11562;44,15826801
0829501001;08295;Vallirana;Barcelona;11561;69,75627501
2524901001;25249;Vilanova de l'Aguda;Lleida;11561;42,8997391
4625501002;46255;Vilallonga/Villalonga;Valencia/València;11561;56,37251382
1204601001;12046;Cirat;Castellón/Castelló;11560;47,47497725
1503606009;15036;Ferrol;Coruña, A;11560;41,2814033
2520702001;25207;Solsona;Lleida;11560;59,90338164
2807405012;28074;Leganés;Madrid;11560;82,85633123
2807901038;28079;Madrid;Madrid;11560;70,38114635
3907507004;39075;Santander;Cantabria;11560;58,75322759
4622007005;46220;Sagunto/Sagunt;Valencia/València;11560;65,95851937
1213901001;12139;Vistabella del Maestrat;Castellón/Castelló;11559;51,79769353
2814101001;28141;Sevilla la Nueva;Madrid;11559;72,71556351
0701401001;07014;Capdepera;Balears, Illes;11558;61,37748155
1213502015;12135;Vila-real;Castellón/Castelló;11558;77,42759796
1507501005;15075;Sada;Coruña, A;11558;59,96128755
2419001001;24190;Valverde-Enrique;León;11558;26,3029636
2512007002;25120;Lleida;Lleida;11558;70,32169051
1003701001;10037;Cáceres;Cáceres;11557;59,02986141
2901501002;29015;Antequera;Málaga;11557;52,89939212
2906709008;29067;Málaga;Málaga;11557;60,4845144
3003005017;30030;Murcia;Murcia;11557;65,76931338
4390601001;43906;Ampolla, L';Tarragona;11557;58,38074398
4622007010;46220;Sagunto/Sagunt;Valencia/València;11557;67,10765429
4625004023;46250;València;Valencia/València;11557;51,52941176
1503006006;15030;Coruña, A;Coruña, A;11556;59,51760104
1913002012;19130;Guadalajara;Guadalajara;11556;81,06148492
2515501001;25155;Organyà;Lleida;11556;47,45925216
4890202001;48902;Erandio;Bizkaia;11556;
1704101001;17041;Cantallops;Girona;11555;60,56657639
0801508009;08015;Badalona;Barcelona;11554;60,69566513
2413701001;24137;Sabero;León;11554;40,96171658
2518101001;25181;Puigverd d'Agramunt;Lleida;11554;58,12121654
4718607011;47186;Valladolid;Valladolid;11554;72,32662192
0501904002;05019;Ávila;Ávila;11553;60,9392306
3902501008;39025;Corrales de Buelna, Los;Cantabria;11553;66,62539151
4390601002;43906;Ampolla, L';Tarragona;11553;50,15619324
4618201001;46182;Olocau;Valencia/València;11553;64,12591999
0824504007;08245;Santa Coloma de Gramenet;Barcelona;11552;61,80410837
1503501003;15035;Fene;Coruña, A;11552;53,638794
3205403015;32054;Ourense;Ourense;11552;53,79557244
3306004005;33060;San Martín del Rey Aurelio;Asturias;11552;30,60485064
4625015030;46250;València;Valencia/València;11552;64,55259488
1207901001;12079;Montanejos;Castellón/Castelló;11551;46,69752406
1305303001;13053;Manzanares;Ciudad Real;11551;62,36357065
4716701001;47167;Torrecilla de la Orden;Valladolid;11551;45,73544815
0801508011;08015;Badalona;Barcelona;11550;60,69432186
1102005003;11020;Jerez de la Frontera;Cádiz;11550;44,72216023
3801101005;38011;Candelaria;Santa Cruz de Tenerife;11550;62,08907355
0801909010;08019;Barcelona;Barcelona;11548;57,64609299
0820005001;08200;Sant Boi de Llobregat;Barcelona;11548;60,07293946
1702301004;17023;Blanes;Girona;11547;48,84520517
2309201001;23092;Úbeda;Jaén;11547;45,99218347
2906902018;29069;Marbella;Málaga;11547;54,66675837
3300401075;33004;Avilés;Asturias;11547;49,12569123
3300501001;33005;Belmonte de Miranda;Asturias;11547;41,90570644
3406901002;34069;Dueñas;Palencia;11547;59,7513771
3602101005;36021;Gondomar;Pontevedra;11547;61,91889935
3605702021;36057;Vigo;Pontevedra;11547;53,04698972
4619301006;46193;Picanya;Valencia/València;11547;
0701301002;07013;Campos;Balears, Illes;11546;59,37682003
1103101010;11031;San Fernando;Cádiz;11546;57,14074074
2505802001;25058;Borges Blanques, Les;Lleida;11546;61,47535032
2906901042;29069;Marbella;Málaga;11546;63,03230802
2990101037;29901;Torremolinos;Málaga;11546;78,4591195
3003005057;30030;Murcia;Murcia;11546;64,09048068
4802004038;48020;Bilbao;Bizkaia;11546;
0818301003;08183;Roda de Ter;Barcelona;11545;64,80642805
2810001003;28100;Nuevo Baztán;Madrid;11545;70,67440379
3605703005;36057;Vigo;Pontevedra;11545;64,99817585
4623504001;46235;Sueca;Valencia/València;11545;52,97810219
0403301001;04033;Castro de Filabres;Almería;11544;57,35601313
1503004024;15030;Coruña, A;Coruña, A;11544;58,95391368
1719901004;17199;Torroella de Montgrí;Girona;11544;58,91132572
4314807011;43148;Tarragona;Tarragona;11544;53,97039031
0807304007;08073;Cornellà de Llobregat;Barcelona;11543;59,24093628
1212001001;12120;Torre d'en Doménec, la;Castellón/Castelló;11543;48,16
2422201007;24222;Villaquilambre;León;11543;77,52084088
3902701003;39027;Campoo de Enmedio;Cantabria;11543;58,66109411
4003101001;40031;Bernuy de Porreros;Segovia;11543;70,23112932
4600601007;46006;Albaida;Valencia/València;11543;60,95716103
4625011034;46250;València;Valencia/València;11543;55,38484158
5029710021;50297;Zaragoza;Zaragoza;11543;64,74099182
1303402011;13034;Ciudad Real;Ciudad Real;11542;65,2458775
1714101002;17141;Puigcerdà;Girona;11542;51,08187765
4310801001;43108;Pla de Santa Maria, El;Tarragona;11542;63,84097135
1503502002;15035;Fene;Coruña, A;11541;47,70153731
2512002002;25120;Lleida;Lleida;11541;62,07834203
1102002014;11020;Jerez de la Frontera;Cádiz;11540;45,07700168
2501601002;25016;Alguaire;Lleida;11540;65,22408861
0704004080;07040;Palma ;Balears, Illes;11539;66,99343996
3401101001;34011;Amusco;Palencia;11539;52,43553009
3501602043;35016;Palmas de Gran Canaria, Las;Palmas, Las;11539;66,46862774
4625010012;46250;València;Valencia/València;11539;48,73251748
1719901002;17199;Torroella de Montgrí;Girona;11538;54,86958428
2006907022;20069;Donostia/San Sebastián;Gipuzkoa;11538;
2807909054;28079;Madrid;Madrid;11538;58,87725551
3804801001;38048;Valverde;Santa Cruz de Tenerife;11538;62,40186101
1712001001;17120;Palau-saverdera;Girona;11537;60,07166444
2804201001;28042;Colmenar del Arroyo;Madrid;11537;67,44542601
3302101004;33021;Cudillero;Asturias;11537;45,57828245
4625010054;46250;València;Valencia/València;11537;71,01924448
0801509020;08015;Badalona;Barcelona;11536;59,11440773
0801903006;08019;Barcelona;Barcelona;11536;67,05610847
2309201004;23092;Úbeda;Jaén;11536;47,99396031
3302404009;33024;Gijón;Asturias;11536;57,71792215
3003004053;30030;Murcia;Murcia;11535;71,77918578
3207301002;32073;Rubiá;Ourense;11535;35,97753328
3605704029;36057;Vigo;Pontevedra;11535;57,44775456
3727402009;37274;Salamanca;Salamanca;11535;48,27221172
3732701001;37327;Torresmenudas;Salamanca;11535;65,8050056
4305101001;43051;Cunit;Tarragona;11535;56,69099757
5029709020;50297;Zaragoza;Zaragoza;11535;62,69601708
0615301001;06153;Villanueva de la Serena;Badajoz;11534;53,47982656
1503009003;15030;Coruña, A;Coruña, A;11534;85,91916558
2808501002;28085;Miraflores de la Sierra;Madrid;11534;71,32352941
3501605034;35016;Palmas de Gran Canaria, Las;Palmas, Las;11534;85,45189504
3907507005;39075;Santander;Cantabria;11534;51,18547419
0818704001;08187;Sabadell;Barcelona;11533;66,34001485
2814801010;28148;Torrejón de Ardoz;Madrid;11533;61,34901265
5029710038;50297;Zaragoza;Zaragoza;11533;55,59978968
0801909005;08019;Barcelona;Barcelona;11532;69,59346033
2807910190;28079;Madrid;Madrid;11532;55,33886274
2813001011;28130;San Fernando de Henares;Madrid;11532;72,46874772
2813401028;28134;San Sebastián de los Reyes;Madrid;11532;66,66174407
4718607014;47186;Valladolid;Valladolid;11532;65,90959206
0702204001;07022;Felanitx;Balears, Illes;11531;51,64497734
0927401001;09274;Pradoluengo;Burgos;11531;50,96658175
1305303002;13053;Manzanares;Ciudad Real;11531;67,27797834
2807906013;28079;Madrid;Madrid;11531;69,17828538
2906708048;29067;Málaga;Málaga;11531;53,16198085
3304405012;33044;Oviedo;Asturias;11531;60,76824776
3306601028;33066;Siero;Asturias;11531;50,7278669
4723101003;47231;Zaratán;Valladolid;11531;82,21210341
5021901002;50219;Puebla de Alfindén, La;Zaragoza;11531;76,66978216
1203101001;12031;Borriol;Castellón/Castelló;11530;69,02692092
1903701001;19037;Arbancón;Guadalajara;11530;56,10033343
2218401001;22184;Poleñino;Huesca;11530;58,18207303
0801901053;08019;Barcelona;Barcelona;11529;65,9319495
1502701001;15027;Coirós;Coruña, A;11529;55,32345013
2402501001;24025;Burón;León;11529;45,38969009
3909901002;39099;Villaescusa;Cantabria;11529;62,3489151
4609401008;46094;Catarroja;Valencia/València;11529;53,2046332
0302101001;03021;Banyeres de Mariola;Alicante/Alacant;11528;56,15379108
2807911026;28079;Madrid;Madrid;11528;62,26373946
2807911133;28079;Madrid;Madrid;11528;54,22900311
3300401061;33004;Avilés;Asturias;11528;72,00318887
3901501001;39015;Camaleño;Cantabria;11528;43,01729898
4512201003;45122;Olías del Rey;Toledo;11528;77,61972838
4625014009;46250;València;Valencia/València;11528;59,83707906
0812501005;08125;Montcada i Reixac;Barcelona;11526;62,81835898
3302407014;33024;Gijón;Asturias;11526;49,78094602
4019404003;40194;Segovia;Segovia;11526;46,78980421
4918001001;49180;Roelos de Sayago;Zamora;11526;
5025101004;50251;Tarazona;Zaragoza;11526;57,74450509
0200302016;02003;Albacete;Albacete;11525;68,68363636
0704004075;07040;Palma ;Balears, Illes;11525;63,23281239
2807912005;28079;Madrid;Madrid;11525;53,08381655
3302407030;33024;Gijón;Asturias;11525;47,22243217
0704002055;07040;Palma ;Balears, Illes;11524;69,92593701
3304402007;33044;Oviedo;Asturias;11524;59,81467754
4305101002;43051;Cunit;Tarragona;11524;55,97701996
4701701001;47017;Bercero;Valladolid;11524;39,53753708
0801901026;08019;Barcelona;Barcelona;11523;57,40059913
0820201007;08202;Sant Celoni;Barcelona;11523;72,82345162
3907901003;39079;Santoña;Cantabria;11523;53,63947603
4608302002;46083;Carcaixent;Valencia/València;11523;50,59973345
4808301003;48083;Ortuella;Bizkaia;11523;
0525601001;05256;Villaflor;Ávila;11522;46,16096207
2807913109;28079;Madrid;Madrid;11522;68,09815951
3903001001;39030;Guriezo;Cantabria;11522;66,34747914
4625008008;46250;València;Valencia/València;11522;58,08400884
1718101001;17181;Santa Cristina d'Aro;Girona;11521;66,08141035
3003002048;30030;Murcia;Murcia;11521;59,35716431
4312302002;43123;Reus;Tarragona;11520;57,27013803
4316302005;43163;Vendrell, El;Tarragona;11520;54,91742849
4602201001;46022;Alfafar;Valencia/València;11520;49,50237992
3803601006;38036;San Sebastián de la Gomera;Santa Cruz de Tenerife;11519;62,08268848
4707601008;47076;Laguna de Duero;Valladolid;11519;74,96568167
0807304013;08073;Cornellà de Llobregat;Barcelona;11518;61,67912934
3803806005;38038;Santa Cruz de Tenerife;Santa Cruz de Tenerife;11518;52,3133505
4808002001;48080;Valle de Trápaga-Trapagaran;Bizkaia;11518;
1708901002;17089;Llagostera;Girona;11517;60,47122328
4401303001;44013;Alcañiz;Teruel;11517;51,54428904
4708502001;47085;Medina del Campo;Valladolid;11517;55,03636764
1704801002;17048;Castell-Platja d'Aro;Girona;11516;55,67162086
2802101001;28021;Berrueco, El;Madrid;11516;64,23223723
3201702001;32017;Carballeda de Valdeorras;Ourense;11516;46,41274134
4001701001;40017;Anaya;Segovia;11516;67,30278972
0401307013;04013;Almería;Almería;11515;52,259289
1700801002;17008;Anglès;Girona;11515;63,36320893
0811002003;08110;Malgrat de Mar;Barcelona;11514;58,03624042
1808702043;18087;Granada;Granada;11514;54,10455745
2215801008;22158;Monzón;Huesca;11514;64,50662739
3603802015;36038;Pontevedra;Pontevedra;11514;64,04077175
0816701002;08167;Polinyà;Barcelona;11513;69,96762802
2006907024;20069;Donostia/San Sebastián;Gipuzkoa;11513;
2807401013;28074;Leganés;Madrid;11513;48,90072785
2807910042;28079;Madrid;Madrid;11513;64,33253874
3605702014;36057;Vigo;Pontevedra;11513;68,13226223
3902301005;39023;Colindres;Cantabria;11513;65,21036787
0821401002;08214;Vilassar de Dalt;Barcelona;11512;61,6887393
3301401006;33014;Carreño;Asturias;11512;58,147792
3500201006;35002;Agüimes;Palmas, Las;11512;65,45108377
4613301001;46133;Gestalgar;Valencia/València;11512;43,66037736
0810101007;08101;Hospitalet de Llobregat, L';Barcelona;11511;62,8244218
1102703015;11027;Puerto de Santa María, El;Cádiz;11511;79,82737713
2210901001;22109;Fiscal;Huesca;11511;53,41578327
2503301001;25033;Artesa de Lleida;Lleida;11511;60,98007618
2606401002;26064;Fuenmayor;Rioja, La;11511;58,0764671
2807911155;28079;Madrid;Madrid;11511;79,656845
0704002039;07040;Palma ;Balears, Illes;11510;63,33209922
1706602001;17066;Figueres;Girona;11510;52,90986515
2290701001;22907;Aínsa-Sobrarbe;Huesca;11510;59,601436
2807915050;28079;Madrid;Madrid;11510;62,0641149
2811302003;28113;Pinto;Madrid;11510;65,12005911
3701601001;37016;Aldealengua;Salamanca;11510;
0608301003;06083;Mérida;Badajoz;11509;51,46510778
2804401003;28044;Colmenarejo;Madrid;11509;75,3781091
2807910043;28079;Madrid;Madrid;11509;58,15729005
0601505014;06015;Badajoz;Badajoz;11508;42,59438529
0700304001;07003;Alcúdia;Balears, Illes;11508;65,91571887
0801701001;08017;Balenyà;Barcelona;11508;65,21771163
2004503018;20045;Irun;Gipuzkoa;11508;
2603603005;26036;Calahorra;Rioja, La;11508;55,19413919
2807404007;28074;Leganés;Madrid;11508;58,28893058
3301601019;33016;Castrillón;Asturias;11508;51,47893636
4100404026;41004;Alcalá de Guadaíra;Sevilla;11508;74,00831396
5029703016;50297;Zaragoza;Zaragoza;11507;
0401307034;04013;Almería;Almería;11506;59,23781605
3908502002;39085;Suances;Cantabria;11506;60,64955778
0701701001;07017;Costitx;Balears, Illes;11505;56,89618113
0805201001;08052;Castellar de n'Hug;Barcelona;11505;45,66746483
1101210026;11012;Cádiz;Cádiz;11505;62,10549711
2806502018;28065;Getafe;Madrid;11505;76,32481074
2807913213;28079;Madrid;Madrid;11505;68,57476636
3301401005;33014;Carreño;Asturias;11505;67,83369803
3605709008;36057;Vigo;Pontevedra;11505;57,30476748
3903801001;39038;Limpias;Cantabria;11505;63,08883155
4808201007;48082;Santurtzi;Bizkaia;11505;
5029701030;50297;Zaragoza;Zaragoza;11505;61,5892598
0301403038;03014;Alicante/Alacant;Alicante/Alacant;11504;77,02087698
0801908086;08019;Barcelona;Barcelona;11504;59,67705595
1103103002;11031;San Fernando;Cádiz;11504;61,96203449
2006904020;20069;Donostia/San Sebastián;Gipuzkoa;11504;
4317001001;43170;Vila-rodona;Tarragona;11504;59,92644355
5023501001;50235;San Mateo de Gállego;Zaragoza;11504;62,76713747
2813001019;28130;San Fernando de Henares;Madrid;11503;82,36571594
4901701001;49017;Asturianos;Zamora;11503;28,78102076
4625001012;46250;València;Valencia/València;11502;66,06815941
1101206006;11012;Cádiz;Cádiz;11501;56,21541866
2218601001;22186;Pozán de Vero;Huesca;11501;54,54476364
3003001040;30030;Murcia;Murcia;11501;66,33224282
4109106018;41091;Sevilla;Sevilla;11501;58,11348563
4609401005;46094;Catarroja;Valencia/València;11501;52,59873734
0827904008;08279;Terrassa;Barcelona;11500;70,36982683
0830702005;08307;Vilanova i la Geltrú;Barcelona;11499;49,70889528
1402102010;14021;Córdoba;Córdoba;11499;61,30028683
1402106038;14021;Córdoba;Córdoba;11499;74,45031411
2400601001;24006;Ardón;León;11499;46,13211149
2605001001;26050;Cirueña;Rioja, La;11499;40,02214022
2900701006;29007;Alhaurín de la Torre;Málaga;11499;62,71186441
1503006005;15030;Coruña, A;Coruña, A;11498;46,54917062
1808702038;18087;Granada;Granada;11498;43,95004487
2807906109;28079;Madrid;Madrid;11498;72,56173064
4801305003;48013;Barakaldo;Bizkaia;11498;
1500801002;15008;Bergondo;Coruña, A;11497;53,18471338
3304201004;33042;Noreña;Asturias;11497;49,37538087
4624403013;46244;Torrent;Valencia/València;11497;80,03912574
0615801004;06158;Zafra;Badajoz;11496;49,14628853
0939401001;09394;Trespaderne;Burgos;11496;52,50317093
5023002001;50230;Sádaba;Zaragoza;11496;48,08212996
0905907005;09059;Burgos;Burgos;11495;61,07712964
2408904014;24089;León;León;11494;50,60030395
2409501001;24095;Mansilla Mayor;León;11494;43,5483871
2517201002;25172;Ponts;Lleida;11494;60,24078909
2807909060;28079;Madrid;Madrid;11494;62,72184937
0301404035;03014;Alicante/Alacant;Alicante/Alacant;11493;64,42721792
1926601001;19266;Tendilla;Guadalajara;11493;54,32619837
3714101001;37141;Gajates;Salamanca;11493;42,02831994
1507801005;15078;Santiago de Compostela;Coruña, A;11492;64,96065887
2809204025;28092;Móstoles;Madrid;11492;58,96765519
4807801008;48078;Portugalete;Bizkaia;11492;
2807917045;28079;Madrid;Madrid;11491;77,52400349
3300401051;33004;Avilés;Asturias;11491;51,95277021
3303701026;33037;Mieres;Asturias;11491;29,82864873
3306601022;33066;Siero;Asturias;11491;59,13433275
3723801001;37238;Pedrosillo el Ralo;Salamanca;11491;55,38621664
4303101001;43031;Borges del Camp, Les;Tarragona;11491;63,33357574
4804403019;48044;Getxo;Bizkaia;11491;
1503008007;15030;Coruña, A;Coruña, A;11490;70,98217507
0801507031;08015;Badalona;Barcelona;11489;66,73861268
1503007025;15030;Coruña, A;Coruña, A;11489;49,18576598
4625007013;46250;València;Valencia/València;11489;60,98504576
5029708023;50297;Zaragoza;Zaragoza;11489;80,47543122
0905904003;09059;Burgos;Burgos;11488;61,54075399
4709301001;47093;Montemayor de Pililla;Valladolid;11488;60,13066987
1205901001;12059;Fanzara;Castellón/Castelló;11487;54,05708308
1503608008;15036;Ferrol;Coruña, A;11487;54,92539529
2202501001;22025;Altorricón;Huesca;11487;57,28291317
3412005010;34120;Palencia;Palencia;11487;56,04970073
2817701002;28177;Villanueva del Pardillo;Madrid;11486;80,74026712
4312301001;43123;Reus;Tarragona;11486;61,29714744
0801901046;08019;Barcelona;Barcelona;11485;64,30908969
0827906010;08279;Terrassa;Barcelona;11485;66,56305506
1626301001;16263;Villar de Olalla;Cuenca;11485;65,07633588
2807912101;28079;Madrid;Madrid;11485;84,81195409
2006701027;20067;Errenteria;Gipuzkoa;11484;
2607001001;26070;Grávalos;Rioja, La;11484;40,83603657
2807918059;28079;Madrid;Madrid;11484;85,48351405
2809204018;28092;Móstoles;Madrid;11484;69,58166444
2814804008;28148;Torrejón de Ardoz;Madrid;11484;57,54844525
2906901041;29069;Marbella;Málaga;11484;58,78848776
4624403001;46244;Torrent;Valencia/València;11484;53,10060711
1204201001;12042;Catí;Castellón/Castelló;11483;39,64055366
1814901003;18149;Villa de Otura;Granada;11483;59,90883438
3412005009;34120;Palencia;Palencia;11483;51,22796444
2105501004;21055;Palos de la Frontera;Huelva;11482;66,04784006
3301001002;33010;Candamo;Asturias;11482;46,40733001
3303104003;33031;Langreo;Asturias;11482;40,79993997
5200107007;52001;Melilla;Melilla;11482;74,99029126
0801903018;08019;Barcelona;Barcelona;11481;64,08435394
1200901002;12009;Almassora;Castellón/Castelló;11481;60,37480405
2805809006;28058;Fuenlabrada;Madrid;11481;77,85404624
3205404002;32054;Ourense;Ourense;11481;55,51598783
0200304007;02003;Albacete;Albacete;11480;79,33432688
1932601001;19326;Yebes;Guadalajara;11480;82,05667077
2212503002;22125;Huesca;Huesca;11480;52,5641969
2414201003;24142;San Andrés del Rabanedo;León;11480;67,84688995
3801101006;38011;Candelaria;Santa Cruz de Tenerife;11480;74,70805617
0101901001;01019;Kripan;Araba/Álava;11479;
0301407001;03014;Alicante/Alacant;Alicante/Alacant;11479;52,03659976
0812103011;08121;Mataró;Barcelona;11479;63,17184509
0812503003;08125;Montcada i Reixac;Barcelona;11479;63,47211896
2405701001;24057;Congosto;León;11479;46,3368437
3003005006;30030;Murcia;Murcia;11479;59,78554234
3907601001;39076;Santillana del Mar;Cantabria;11479;50,33083042
5025101006;50251;Tarazona;Zaragoza;11479;70,30130174
0801907059;08019;Barcelona;Barcelona;11478;62,15876304
2706601006;27066;Viveiro;Lugo;11478;58,07786068
3502602008;35026;Telde;Palmas, Las;11478;58,31673674
4313902001;43139;Santa Coloma de Queralt;Tarragona;11478;58,08387616
4601702002;46017;Alzira;Valencia/València;11478;56,1440678
5009402001;50094;Daroca;Zaragoza;11478;59,50125795
2513201001;25132;Massoteres;Lleida;11477;61,37069348
2807915079;28079;Madrid;Madrid;11477;59,41034535
2810601048;28106;Parla;Madrid;11477;75,21026682
2812301041;28123;Rivas-Vaciamadrid;Madrid;11477;82,91373431
4625008020;46250;València;Valencia/València;11477;71,59016274
1503007021;15030;Coruña, A;Coruña, A;11476;55,48319485
2807911152;28079;Madrid;Madrid;11476;68,13754427
5029706038;50297;Zaragoza;Zaragoza;11476;62,43621034
0801901047;08019;Barcelona;Barcelona;11475;66,76678824
2507801001;25078;Corbins;Lleida;11475;65,54732752
2807920109;28079;Madrid;Madrid;11475;74,92925042
3302408022;33024;Gijón;Asturias;11475;61,84015421
3414001001;34140;Puebla de Valdavia, La;Palencia;11475;42,09548866
3424201001;34242;Villodrigo;Palencia;11475;60,73213761
4618403006;46184;Ontinyent;Valencia/València;11475;
0703204001;07032;Maó-Mahón;Balears, Illes;11474;59,5531303
0812403001;08124;Mollet del Vallès;Barcelona;11474;62,12649218
2006403001;20064;Pasaia;Gipuzkoa;11474;
2290301001;22903;San Miguel del Cinca;Huesca;11474;48,19349059
3304406010;33044;Oviedo;Asturias;11474;63,41337274
5006702002;50067;Calatayud;Zaragoza;11474;56,36390144
0901803006;09018;Aranda de Duero;Burgos;11473;55,34402638
1500901006;15009;Betanzos;Coruña, A;11473;61,12336421
2807917087;28079;Madrid;Madrid;11473;51,89482408
2901501011;29015;Antequera;Málaga;11473;76,03998029
3605703023;36057;Vigo;Pontevedra;11473;52,37048436
3803806019;38038;Santa Cruz de Tenerife;Santa Cruz de Tenerife;11473;62,75558813
4802008008;48020;Bilbao;Bizkaia;11473;
3200901004;32009;Barco de Valdeorras, O;Ourense;11472;
4305601001;43056;Fatarella, La;Tarragona;11472;51,43671693
5029711016;50297;Zaragoza;Zaragoza;11472;71,75083685
0103301001;01033;Lapuebla de Labarca;Araba/Álava;11471;
0826201001;08262;Sant Vicenç de Castellet;Barcelona;11471;57,71630459
1208401002;12084;Onda;Castellón/Castelló;11471;60,15991784
1716002001;17160;Sant Feliu de Guíxols;Girona;11471;53,02551283
3902003002;39020;Castro-Urdiales;Cantabria;11471;65,95061376
2408910005;24089;León;León;11470;51,14393939
2409301001;24093;Magaz de Cepeda;León;11470;42,94234592
2412301001;24123;Quintana del Castillo;León;11470;40,87413386
2601802006;26018;Arnedo;Rioja, La;11470;61,6028796
3802302012;38023;San Cristóbal de La Laguna;Santa Cruz de Tenerife;11470;69,77173672
4616901022;46169;Mislata;Valencia/València;11470;64,81563422
0301402018;03014;Alicante/Alacant;Alicante/Alacant;11469;54,28222446
3405001001;34050;Castrillo de Don Juan;Palencia;11469;44,55986457
4021401001;40214;Valseca;Segovia;11469;45,45733579
4606001003;46060;Benifaió;Valencia/València;11469;67,00618407
2219301001;22193;Pueyo de Santa Cruz;Huesca;11468;53,74690571
2809601006;28096;Navalcarnero;Madrid;11468;49,19530231
3502801003;35028;Tías;Palmas, Las;11468;54,5324768
3605704039;36057;Vigo;Pontevedra;11468;59,28645602
3704401001;37044;Barruecopardo;Salamanca;11468;
0812701001;08127;Monistrol de Montserrat;Barcelona;11467;59,75057531
1504802001;15048;Miño;Coruña, A;11467;45,61874907
3500401004;35004;Arrecife;Palmas, Las;11467;63,57383287
0905909041;09059;Burgos;Burgos;11466;81,25957819
